rxns	lpac	nbutanol	docosanol	rrbutanediol	phenylethanol	glycerol	methylbutanol	isobutanol	sreticuline	psilocybin	cinnamoyltropine	choline	hypoxanthine	xanthine	nicotianamine	ergothioneine	glutathione	alanine	arginine	asparagine	aspartate	citrulline	cysteine	glutamate	glutamine	glycine	histidine	homoserine	isoleucine	leucine	lysine	methionine	phenylalanine	proline	serine	threonine	tryptophan	tyrosine	valine	ornithine	hydroxymandelicacid	cinnamate	mandelicacid	coumaricacid	rosmarinicacid	salidroside	tyrosol	vanillinbetaglucoside	betaionone	putrescine	spermine	ara	dha	epa	ffas	laurate	oleate	palmitoleate	triacylglycerol	ergosterol	catechin	genistein	kaempferol	naringenin	quercetin	adipicacid	cismuconate	itaconicacid	caffeicacid	succinate	lactate	malate	oxoglutarate	acetate	citrate	fumaricacid	glycolate	hexanoate	pyruvate	resveratrol	astaxanthin	betaxanthin	betacarotene	artemisinicacid	farnesene	amorphadiene	geraniol	limonene	linalool	lupeol	oleanolate	patchoulol	protopanaxadiol	santalene	betaamyrin	glycyrrhetinicacid	lycopene	miltiradiene	nootkatone	squalene	taxadienalphaylacetate	valencene
draw_prot_P16387	0	3.52585591034349e-06	0	0	0	0	1.04717755284058e-06	0	0	0	4.34422876784472e-09	0	0	2.6997349234456e-06	0	0	1.8176548361798e-06	0	9.934815065175e-07	0	0	1.32464200869e-06	0	3.37827158336778e-06	1.986963013035e-06	0	0	0	0	1.69435649504032e-06	3.97392602607e-06	0	0	3.81541072537303e-06	0	0	7.83611062216876e-07	0	0	3.81541072537303e-06	0	0	0	0	0	0	0	0	5.38461120341575e-08	3.81541072537303e-06	1.17646091488174e-06	3.47994597497752e-09	5.77312265432334e-09	4.337222208459e-09	5.98832131751775e-10	0	0	0	9.04333155261078e-07	3.72180669630936e-06	9.92235580875122e-09	0	1.82632284489796e-08	0	1.82624822144531e-08	0	0	3.00626713337029e-06	0	7.31990976011811e-07	0	6.10334281819281e-07	2.08763708381846e-06	0	3.97392999999603e-06	6.10334281819276e-07	6.00647385524592e-06	0	0	0	3.82137770713501e-08	0	8.10684638186967e-08	7.89777616966564e-06	5.01933816372819e-06	7.65712702028724e-06	7.65712702028723e-06	6.96856042407272e-06	4.59167500361254e-06	8.44731532934947e-08	1.33258003798298e-07	8.85003787719799e-08	5.11059961661238e-08	3.51880161644667e-06	7.7686229312675e-06	6.32796570700904e-08	1.97193506265757e-08	3.08987890413607e-08	5.94648642948325e-07	7.71360624634898e-06	0	5.94917499584569e-07
draw_prot_P16451	0	3.52585591034349e-06	0	0	0	0	1.04717755284058e-06	0	0	0	4.34422876784472e-09	0	0	2.6997349234456e-06	0	0	1.8176548361798e-06	0	9.934815065175e-07	0	0	1.32464200869e-06	0	3.37827158336778e-06	1.986963013035e-06	0	0	0	0	1.69435649504032e-06	3.97392602607e-06	0	0	3.81541072537303e-06	0	0	7.83611062216876e-07	0	0	3.81541072537303e-06	0	0	0	0	0	0	0	0	5.38461120341575e-08	3.81541072537303e-06	1.17646091488174e-06	3.47994597497752e-09	5.77312265432334e-09	4.337222208459e-09	5.98832131751775e-10	0	0	0	9.04333155261078e-07	3.72180669630936e-06	9.92235580875122e-09	0	1.82632284489796e-08	0	1.82624822144531e-08	0	0	3.00626713337029e-06	0	7.31990976011811e-07	0	6.10334281819281e-07	2.08763708381846e-06	0	3.97392999999603e-06	6.10334281819276e-07	6.00647385524592e-06	0	0	0	3.82137770713501e-08	0	8.10684638186967e-08	7.89777616966564e-06	5.01933816372819e-06	7.65712702028724e-06	7.65712702028723e-06	6.96856042407272e-06	4.59167500361254e-06	8.44731532934947e-08	1.33258003798298e-07	8.85003787719799e-08	5.11059961661238e-08	3.51880161644667e-06	7.7686229312675e-06	6.32796570700904e-08	1.97193506265757e-08	3.08987890413607e-08	5.94648642948325e-07	7.71360624634898e-06	0	5.94917499584569e-07
draw_prot_P16467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P16550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.44870741299818e-09	1.32348094243808e-06	0	0	0	0	0	2.89351710648e-06	0	0	0	0	0	0	0	0	1.9046611073082e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80171928306221e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P16603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43020192727458e-07	8.02503121611919e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P16622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.05884504330097e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P16639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P16661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P16861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P16862	4.80981568700275e-07	6.0262387284258e-07	2.93242763845989e-07	7.78089014911127e-07	5.79357285577535e-07	7.78089778089e-07	7.78089778089e-07	7.78088999999222e-07	2.80051795250071e-07	2.7562091156757e-07	2.7342700839808e-07	6.37095551895706e-07	7.78089778089e-07	6.83564354154824e-07	2.87785730570289e-07	2.90563600706384e-07	6.45485608320225e-07	3.69013870443585e-07	3.26876821441741e-07	3.01774951060355e-07	6.52631735473294e-07	4.38489425112089e-07	7.72772889648855e-08	7.78089778089e-07	3.890441109555e-07	3.890441109555e-07	2.26699660996869e-07	5.22349554615806e-07	3.97668898891688e-07	7.78089778089e-07	5.8356616643325e-07	1.67406179045153e-07	5.01815561576625e-07	7.16012592055809e-07	3.76625354226621e-07	4.57076726315625e-07	3.6417789233729e-07	5.61181388002121e-07	7.56844533334403e-07	7.16013350115344e-07	6.23878326274427e-07	5.01815561576625e-07	5.64448435566465e-07	5.26602664562349e-07	6.69259921072579e-07	2.72312702142143e-07	2.72106408797916e-07	2.74754267177005e-07	2.75720169729795e-07	7.16013350115345e-07	3.98253698260724e-07	2.89617149850565e-07	2.98353421661878e-07	2.8998995329588e-07	6.30097661597983e-07	5.92533484083992e-07	6.25676991995015e-07	6.30334043730911e-07	5.84151610916979e-07	5.9763061670681e-07	2.85929998742162e-07	2.81317615689183e-07	2.85040937472449e-07	2.88798303423759e-07	2.85040365176853e-07	5.69176548354177e-07	5.64993759301085e-07	7.78089778089e-07	2.74149025172506e-07	7.78089778089e-07	7.78088221909443e-07	7.78089778089e-07	7.78089778089e-07	7.78089778089e-07	7.78088999999222e-07	7.78089778089e-07	7.78089778089e-07	7.24685249456541e-07	7.78088999999222e-07	4.20003486012912e-07	2.74359893566264e-07	2.83731402705728e-07	2.78088972373449e-07	7.6828264783559e-07	6.96198303140007e-07	7.7808901405591e-07	7.78089014055909e-07	7.78089778089e-07	6.70609079628144e-07	2.78232092226324e-07	2.82026365971235e-07	2.78735674019348e-07	2.75342754792354e-07	7.78089778089e-07	7.7808901405591e-07	2.76426324170785e-07	2.84547933902423e-07	2.73723366504419e-07	3.22781866436918e-07	7.78089778089e-07	2.97844142234878e-07	3.22805262745804e-07
draw_prot_P17255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P17423	0	6.0406233318839e-06	0	2.10107000414394e-06	0	0	3.29375468855223e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02049664416854e-06	0	1.91584110822288e-06	0	0	5.04333168952886e-06	1.96323036167189e-06	0	4.48155399778271e-06	0	0	0	6.80827319171999e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.21686604561143e-07	0	0	0	0	0	0	0	0	2.21045557663601e-06	0	0	0	0	4.30889569133784e-06	6.80702092295448e-06	0	0	6.65213256039365e-06	0	0	0	0	0	0	0	0	9.96188915567215e-07	9.96188915567214e-07	9.22538971633848e-07	0	0	0	0	0	5.52418386129864e-07	6.14151294970639e-07	0	0	0	0	8.0269116827094e-07	0	0
draw_prot_P17505	0	0	0	0	0	0	0	0	0	0	7.97432545865681e-10	0	0	2.12682659417184e-06	1.2565792042507e-08	3.75565685358e-09	6.6730239173801e-07	0	3.6472963527e-07	0	0	4.8630618036e-07	0	1.45891854108e-06	7.2945927054e-07	0	0	0	0	0	7.2945927054e-07	0	0	1.40072397235513e-06	0	0	2.87681426419047e-07	0	0	1.40072397235513e-06	0	0	0	0	0	0	0	0	0	1.40072397235513e-06	4.31905533801367e-07	1.27756723993986e-09	2.11944450527448e-09	1.06152854971695e-09	2.19844882435096e-10	1.12445191700424e-06	0	0	1.61521171137621e-07	0	3.64272227656333e-09	0	6.70484614695913e-09	0	6.70457218730826e-09	0	0	1.5773389538624e-06	0	2.6873051984387e-07	0	2.24067583080675e-07	1.68975560873488e-06	0	1.45891999999854e-06	2.24067583080673e-07	3.63057280226084e-06	1.12862751806716e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P17649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P17695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P17709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P17898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P18408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04307351842511e-07	3.63011824161204e-05	0	0	0	0	0	7.93650206349e-05	0	0	0	0	0	0	0	0	5.2242120064014e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.94185735962289e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P18544	0	0	0	0	0	0	0	0	0	0	9.79551202102478e-08	0	0	0	0	0	0	0	4.480270519725e-05	0	0	5.9736940263e-05	0	0	0	0	0	0	0	0	0	0	0	0.000172055187480929	0	0	0	0	0	0.000172062308974951	0	0	0	0	0	0	0	0	0	0.000172062308974951	5.30544667412037e-05	0	0	0	0	0	0	0	6.31006855386432e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P18562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P18900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P19097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68021420784027e-07	3.70532700626775e-07	2.96931419031879e-07	0	4.42235707513316e-05	3.79958134796498e-05	3.76143017445384e-05	2.40602471947682e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65743281667845e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P19262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94060769554655e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1053526139631e-06	0	0	1.39145564999559e-11	0	0	0	0	0	0	0	0	0	0	3.68102163461348e-06	0	3.06923687497317e-06	0	0	0	3.06923687497315e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P19358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P19414	0	0	0	0	0	0	0	0	0	0	4.23813545419316e-09	0	0	2.63380289285613e-06	0	0	1.77326467282734e-06	0	9.6921903078e-07	0	0	1.29229204104e-06	0	3.87687612312e-06	1.93843806156e-06	0	0	0	0	0	1.93843806156e-06	0	0	3.72223203050487e-06	0	0	7.64473972839824e-07	0	0	3.72223203050486e-06	0	0	0	0	0	0	0	0	0	3.72223203050487e-06	1.14711649246147e-06	3.39495988894339e-09	5.63213336825084e-09	4.23130000667614e-09	0	1.06750473516198e-06	0	0	1.11812570217039e-07	0	9.6800353272029e-09	0	1.78172099431243e-08	0	1.78164819328899e-08	0	0	2.09578107211158e-06	0	0	0	0	4.49029400131062e-06	0	0	0	9.64774976395486e-06	1.19966919426541e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P19516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P19657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P19881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P20048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P20049	0	0	0	0	0	0	0	0	2.61123152751385e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.97426011692096e-06	0	0	6.27987003898144e-06	0	0	1.54183092858679e-06	2.91933504415899e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17070576529217e-07	0	0	0	0	3.07807121005397e-08	0	0	0	0	1.8788880777856e-08	0	0	0	0	0	0	0	0	0	0	2.58131995316341e-07	0	7.65989560711771e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P20051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04571440135806e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P20485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P20967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94060769554655e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1053526139631e-06	0	0	1.39145564999559e-11	0	0	0	0	0	0	0	0	0	0	3.68102163461348e-06	0	3.06923687497317e-06	0	0	0	3.06923687497315e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P21147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04249292375047e-06	1.44121957600108e-06	1.15494090835879e-06	4.4236729746111e-05	0	0.000147788063240646	0.000117042965273825	6.07780454265651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P21182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.67468158879303e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P21264	0	0	0	0	0	0	0	0	0	0	0	0	6.78013514647406e-06	5.4058816368974e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04060162439611e-09	5.04426397616243e-09	2.52643096324503e-09	0	0	0	0	5.80596655461506e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P21306	1.9433805133928e-06	4.64972900965273e-06	7.70397117447394e-09	5.62557894590788e-07	3.65792610908189e-06	3.34996819738947e-06	5.43984073049393e-06	0	7.71475458950318e-09	7.71465644858451e-09	1.0244275712178e-08	3.53468858440938e-06	2.16868905469583e-05	2.08120909010982e-05	7.73363299180927e-09	7.71667652887002e-09	6.66486151931545e-06	9.05288888790821e-07	4.07240197614838e-06	4.0686238345891e-06	1.35533080944306e-06	3.6863110242853e-06	6.12312927323563e-06	4.04915281634612e-06	2.67493518769233e-06	2.56248188242282e-06	6.12282622595574e-06	2.31649839006928e-06	3.19826191515113e-06	4.30463867229625e-06	5.40860928769505e-06	6.66075221415104e-06	3.99259750725784e-06	4.9572368971788e-06	3.49182598451063e-06	4.23330387647107e-06	7.11517813245081e-06	4.12656036820057e-06	1.24115369473603e-06	4.95726395984843e-06	4.28934893301078e-06	3.99259750725784e-06	4.33002386553051e-06	7.7141473293893e-09	1.15728404699718e-06	1.09764527826263e-10	0	7.71446576255705e-09	7.71564354724282e-09	4.95726395984844e-06	8.75321901006341e-06	7.7080073549005e-09	7.70496373382866e-09	8.54938822406956e-09	7.58569360329251e-06	1.06783124206498e-05	7.49253974871072e-06	7.38291345302152e-06	1.404153370845e-05	7.60000620356762e-06	7.71002976855369e-09	7.71136526293187e-09	7.71035791102475e-09	7.70934134751174e-09	7.71035806305328e-09	2.92688253949369e-06	4.62737043362959e-06	5.94185206998909e-06	7.714147336129e-09	4.38237364152928e-06	0	6.61932669969719e-06	7.36322565267203e-06	6.24789375474927e-06	6.52885619225473e-06	6.61932669969718e-06	1.17450687544135e-05	2.31065510968261e-06	0	7.67384356383248e-09	7.71520913947661e-09	7.71414733635503e-09	7.71639997782787e-09	6.04576983949793e-06	4.54484470057087e-06	7.02125410367826e-06	7.02125410367825e-06	7.26375846754246e-06	7.71414733440559e-09	7.71649457245216e-09	7.71785011247148e-09	7.71660650774872e-09	7.71556737640081e-09	8.47624810151877e-06	6.65965820009157e-06	7.71590560194087e-09	7.71579114866411e-09	7.71500601131071e-09	7.71414734802327e-09	6.8379195578537e-06	7.71655032847612e-09	7.7141473348466e-09
draw_prot_P21373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P21375	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8679584104581e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.32438739409515e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16241013771977e-07	0	0	3.94130333912445e-09	0	1.05406288395703e-09	0	1.94012305347074e-09	0	1.94004378014773e-09	0	0	0	0	7.77602148196537e-08	0	6.48364890024279e-08	0	0	0	6.48364890024275e-08	1.05054729617692e-06	6.53162270569521e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P21524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P21592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.32622355786925e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P21595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P21623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
